file,line,current_cerr,message_template,context_function,classification,tag_composition,proposed_enum_name,wording_change
src/ast/ast_lint.cpp,359,invalid_structure_field_type,class can't contain local class declarations,LintVisitor::preVisitStructureField,primary,cant | field | class,cant_field_class,
src/ast/ast_lint.cpp,367,invalid_name,invalid variable name '<var>',LintVisitor::preVisitGlobalLet,primary,invalid | variable | name,invalid_variable_name,
src/ast/ast_lint.cpp,372,no_global_variables,variable '<var>' is disabled via option no_global_variables_at_all,LintVisitor::preVisitGlobalLet,primary,cant | global,cant_global,
src/ast/ast_lint.cpp,375,no_global_variables,variable '<var>' is not a constant which is disabled via option no_global_variables,LintVisitor::preVisitGlobalLet,primary,cant | global,cant_global,
src/ast/ast_lint.cpp,381,no_global_heap,variable '<var>' uses heap which is disabled via option no_global_heap,LintVisitor::preVisitGlobalLet,primary,cant | global,cant_global,
src/ast/ast_lint.cpp,387,cant_be_null,global variable of type '<var>' needs to be initialized to avoid null pointer,LintVisitor::preVisitGlobalLet,primary,missing | global,missing_global,
src/ast/ast_lint.cpp,392,cant_be_null,global variable of type '<var>' can't be initialized with null,LintVisitor::preVisitGlobalLet,primary,cant | global,cant_global,
src/ast/ast_lint.cpp,397,invalid_variable_type,global variable '<var>' is too big,LintVisitor::preVisitGlobalLet,primary,exceeds | global,exceeds_global,
src/ast/ast_lint.cpp,417,variable_not_found,global variable initialization loop,LintVisitor::preVisitGlobalLetInit,recategorize,recursion | global | loop,recursion_global_loop,"recategorize: variable_not_found is wrong; this is initialization-recursion"
src/ast/ast_lint.cpp,425,no_init,[init] is disabled in the options or CodeOfPolicies,LintVisitor::visitGlobalLetInit,primary,cant | global,cant_global,
src/ast/ast_lint.cpp,437,variable_not_found,global variable <var> is initialized after <var> (<var>),LintVisitor::preVisit(ExprVar*),recategorize,invalid | global,invalid_global,"recategorize: variable_not_found is wrong; this is initialization-order"
src/ast/ast_lint.cpp,451,invalid_name,invalid variable name '<var>',LintVisitor::preVisit(ExprFor*),primary,invalid | variable | name,invalid_variable_name,
src/ast/ast_lint.cpp,459,cant_be_null,can't delete <var> it will create null pointer,LintVisitor::preVisit(ExprDelete*),primary,cant | expression,cant_expression,
src/ast/ast_lint.cpp,470,invalid_name,invalid variable name <var>,LintVisitor::preVisit(ExprLet*),primary,invalid | variable | name,invalid_variable_name,
src/ast/ast_lint.cpp,475,cant_be_null,local variable of type <var> needs to be initialized to avoid null pointer,LintVisitor::preVisit(ExprLet*),primary,missing | local,missing_local,
src/ast/ast_lint.cpp,480,cant_be_null,local variable of type <var> can't be initialized with null,LintVisitor::preVisit(ExprLet*),primary,cant | local,cant_local,
src/ast/ast_lint.cpp,485,invalid_variable_type,local variable <var> is too big,LintVisitor::preVisit(ExprLet*),primary,exceeds | local,exceeds_local,
src/ast/ast_lint.cpp,493,cant_be_null,can't return null,LintVisitor::preVisit(ExprReturn*),primary,cant | result,cant_result,
src/ast/ast_lint.cpp,514,duplicate_key,duplicate key in string=> table initialization,LintVisitor::verifyToTableMove,primary,already_declared | table | constant,already_declared_table_constant,
src/ast/ast_lint.cpp,532,duplicate_key,duplicate key in table initialization,LintVisitor::verifyToTableMove,primary,already_declared | table | constant,already_declared_table_constant,
src/ast/ast_lint.cpp,549,duplicate_key,duplicate key in string=> set initialization,LintVisitor::verifyToTableMove,primary,already_declared | table | constant,already_declared_table_constant,
src/ast/ast_lint.cpp,562,duplicate_key,duplicate key in set initialization,LintVisitor::verifyToTableMove,primary,already_declared | table | constant,already_declared_table_constant,
src/ast/ast_lint.cpp,575,no_writing_to_nameless,dead write is prohibited by CodeOfPolicies,LintVisitor::verifyNoWrite,primary,cant | expression,cant_expression,
src/ast/ast_lint.cpp,594,missing_node,internal compilation error call reached lint with unresolved func,LintVisitor::preVisit(ExprCall*),internal,internal | function | not_resolved_yet,internal_function_not_resolved_yet,
src/ast/ast_lint.cpp,618,deprecated_function,function <var> is deprecated,LintVisitor::preVisit(ExprCall*),primary,cant | function,cant_function,
src/ast/ast_lint.cpp,627,annotation_failed,call annotated by <var> failed,LintVisitor::preVisit(ExprCall*),primary,runtime | function | annotation,runtime_function_annotation,
src/ast/ast_lint.cpp,636,aot_side_effects,side effects may affect function <var> evaluation order,LintVisitor::preVisit(ExprCall*),primary,invalid | function | argument,invalid_function_argument,
src/ast/ast_lint.cpp,649,invalid_argument_type,builtin_try_recover shouldn't be called directly,LintVisitor::preVisit(ExprCall*),primary,invalid | function | argument,invalid_function_argument,
src/ast/ast_lint.cpp,653,not_expecting_return_value,try { ... } recover { ... } can't have return inside in jit mode,LintVisitor::preVisit(ExprCall*),primary,cant | result,cant_result,
src/ast/ast_lint.cpp,663,cant_be_null,can't pass null to function <var> argument <var>,LintVisitor::preVisit(ExprCall*),primary,cant | argument,cant_argument,
src/ast/ast_lint.cpp,722,aot_side_effects,side effects may affect evaluation order,LintVisitor::preVisit(ExprOp2*),primary,invalid | expression,invalid_expression,
src/ast/ast_lint.cpp,732,aot_side_effects,side effects may affect evaluation order,LintVisitor::preVisit(ExprOp3*),primary,invalid | expression,invalid_expression,
src/ast/ast_lint.cpp,783,cant_be_null,can't assign null pointer to <var>,LintVisitor::preVisit(ExprCopy*),primary,cant | expression,cant_expression,
src/ast/ast_lint.cpp,787,no_writing_to_nameless,dead assignment to a temporary value which is prohibited by CodeOfPolicies,LintVisitor::preVisit(ExprCopy*),primary,cant | expression,cant_expression,
src/ast/ast_lint.cpp,797,aot_side_effects,side effects may affect move evaluation order,LintVisitor::preVisit(ExprMove*),primary,invalid | expression,invalid_expression,
src/ast/ast_lint.cpp,802,cant_be_null,can't assign null pointer to <var>,LintVisitor::preVisit(ExprMove*),primary,cant | expression,cant_expression,
src/ast/ast_lint.cpp,806,no_writing_to_nameless,dead move to a temporary value which is prohibited by CodeOfPolicies,LintVisitor::preVisit(ExprMove*),primary,cant | expression,cant_expression,
src/ast/ast_lint.cpp,816,aot_side_effects,side effects may affect clone evaluation order,LintVisitor::preVisit(ExprClone*),primary,invalid | expression,invalid_expression,
src/ast/ast_lint.cpp,824,invalid_new_type,can't ascend type which is too big,LintVisitor::preVisit(ExprAscend*),primary,exceeds | type,exceeds_type,
src/ast/ast_lint.cpp,828,invalid_new_type,can't ascend (to heap) type of size 0,LintVisitor::preVisit(ExprAscend*),primary,invalid | type,invalid_type,
src/ast/ast_lint.cpp,835,invalid_new_type,can't new to a type that is too big,LintVisitor::preVisit(ExprNew*),primary,exceeds | type,exceeds_type,
src/ast/ast_lint.cpp,839,invalid_new_type,can't new (to heap) type of size 0,LintVisitor::preVisit(ExprNew*),primary,invalid | type,invalid_type,
src/ast/ast_lint.cpp,846,assert_with_side_effects,assert expressions can't have side-effects (use verify instead),LintVisitor::preVisit(ExprAssert*),primary,invalid | expression,invalid_expression,
src/ast/ast_lint.cpp,860,unsafe_function,unsafe function <var>,LintVisitor::preVisit(ExprUnsafe*),primary,unsafe | function,unsafe_function,
src/ast/ast_lint.cpp,882,invalid_name,invalid function name <var>,LintVisitor::preVisit(Function*),primary,invalid | function | name,invalid_function_name,
src/ast/ast_lint.cpp,887,not_all_paths_return_value,not all control paths return value,LintVisitor::preVisit(Function*),primary,missing | function | result,missing_function_result,
src/ast/ast_lint.cpp,899,unsafe_function,implicit argument <var>,LintVisitor::preVisit(Function*),primary,unsafe | argument,unsafe_argument,
src/ast/ast_lint.cpp,911,annotation_failed,function annotation lint failed,LintVisitor::preVisit(Function*),primary,runtime | function | annotation,runtime_function_annotation,
src/ast/ast_lint.cpp,916,no_init,[init] is disabled in the options or CodeOfPolicies,LintVisitor::preVisit(Function*),primary,cant | function,cant_function,
src/ast/ast_lint.cpp,925,invalid_member_function,class constructor <var> does not call super initializer,LintVisitor::visit(Function*),primary,missing | function | body,missing_function_body,
src/ast/ast_lint.cpp,936,invalid_name,invalid argument variable name <var>,LintVisitor::preVisitArgument,primary,invalid | argument | name,invalid_argument_name,
src/ast/ast_lint.cpp,941,unused_function_argument,unused function argument <var>,LintVisitor::preVisitArgument,primary,invalid | function | argument,invalid_function_argument,
src/ast/ast_lint.cpp,947,invalid_variable_type,argument variable <var> is too big,LintVisitor::preVisitArgument,primary,exceeds | argument,exceeds_argument,
src/ast/ast_lint.cpp,956,not_all_paths_return_value,not all control paths of the block return value,LintVisitor::preVisit(ExprBlock*),primary,missing | block | result,missing_block_result,
src/ast/ast_lint.cpp,962,invalid_label,jit blocks can't have finally and goto,LintVisitor::preVisit(ExprBlock*),primary,cant | block,cant_block,
src/ast/ast_lint.cpp,969,invalid_name,invalid block argument variable name <var>,LintVisitor::preVisitBlockArgument,primary,invalid | argument | name,invalid_argument_name,
src/ast/ast_lint.cpp,974,unused_block_argument,unused block argument <var>,LintVisitor::preVisitBlockArgument,primary,invalid | block | argument,invalid_block_argument,
src/ast/ast_lint.cpp,980,invalid_variable_type,block argument variable <var> is too big,LintVisitor::preVisitBlockArgument,primary,exceeds | argument,exceeds_argument,
src/ast/ast_lint.cpp,987,unspecified,default arguments of constructors can't be used in make declarations,LintVisitor::preVisit(ExprMakeStruct*),primary,cant | argument | structure,cant_argument_structure,wording: 'its not yet implemented' belongs in fixme or extra; cerr=unspecified should be invalid_argument_type or new
src/ast/ast_lint.cpp,1002,top_level_no_sideeffect_operation,top level no side effect operation <var>,LintVisitor::preVisitBlockExpression,primary,invalid | expression,invalid_expression,
src/ast/ast_lint.cpp,1018,top_level_no_sideeffect_operation,top level no side effect operation <var>,LintVisitor::preVisitBlockFinalExpression,primary,invalid | expression,invalid_expression,
src/ast/ast_lint.cpp,1039,table_lookup_collision,potential table lookup collision for <var>,LintVisitor::preVisit(ExprAt*),primary,invalid | table | expression,invalid_table_expression,
src/ast/ast_lint.cpp,1145,internal_error,internal error: option '<var>' is already defined,Program::lint,internal,internal | options,internal_options,
src/ast/ast_lint.cpp,1154,internal_error,internal error: option '<var>' is already defined,Program::lint,internal,internal | options,internal_options,
src/ast/ast_lint.cpp,1175,invalid_option,invalid option type for '<var>' unexpected '<var>' expecting '<var>',Program::lint,primary,invalid | options,invalid_options,
src/ast/ast_lint.cpp,1181,invalid_option,invalid option '<var>',Program::lint,primary,invalid | options,invalid_options,
src/ast/ast_lint.cpp,1216,internal_error,internal error. leaking alias or expression type,InferLintVisitor::visitExpression,internal,internal | type,internal_type,
src/ast/ast_simulate.cpp,620,missing_node,integration error function failed to simulate,Function::simulate,internal,internal | function | annotation,internal_function_annotation,
src/ast/ast_simulate.cpp,916,,internal compilation error can't generate structure initialization,SimulateVisitor::sv_simulateMakeStruct,internal,internal | structure,internal_structure,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1124,,internal compilation error can't generate array initialization,SimulateVisitor::sv_simulateMakeArray,internal,internal | array,internal_array,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1225,,internal compilation error can't generate array initialization,SimulateVisitor::sv_simulateMakeTuple,internal,internal | tuple,internal_tuple,missing cerr; wording 'array' wrong context (tuple); suggest internal_error
src/ast/ast_simulate.cpp,1252,,internal compilation error calling 'simulate' on reader,SimulateVisitor::visit(ExprReader*),internal,internal | macro,internal_macro,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1260,,internal compilation error calling 'simulate' on label,SimulateVisitor::visit(ExprLabel*),internal,internal | label,internal_label,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1303,,internal compilation error ExprAddr func is null,SimulateVisitor::visit(ExprAddr*),internal,internal | function,internal_function,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1307,,internal compilation error ExprAddr func->index is unused,SimulateVisitor::visit(ExprAddr*),internal,internal | function,internal_function,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1352,,internal compilation error simluateNullCoalescing returned null,SimulateVisitor::visit(ExprNullCoalescing*),internal,internal | expression,internal_expression,"missing cerr; typo: simluate -> simulate; suggest internal_error"
src/ast/ast_simulate.cpp,1445,,internal compilation error generating node for ExprMakeGenerator,SimulateVisitor::visit(ExprMakeGenerator*),internal,internal | generator,internal_generator,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1453,,internal compilation error generating node for ExprYield,SimulateVisitor::visit(ExprYield*),internal,internal | generator,internal_generator,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1461,,internal compilation error generating node for ExprArrayComprehension,SimulateVisitor::visit(ExprArrayComprehension*),internal,internal | array,internal_array,missing cerr; suggest internal_error
src/ast/ast_simulate.cpp,1505,,internal compilation error invoke method expects field,SimulateVisitor::visit(ExprMakeBlock*),internal,internal | field,internal_field,missing cerr; suggest internal_error
